team_season_key,team_id,season_year,team_full_name,team_city,team_name,team_abbrev,league,season_founded,season_active_till
1610612756_2015,1610612756,2015,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2016,1610612756,2016,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2017,1610612756,2017,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2018,1610612756,2018,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2019,1610612756,2019,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2020,1610612756,2020,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2021,1610612756,2021,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2022,1610612756,2022,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2023,1610612756,2023,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2024,1610612756,2024,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2025,1610612756,2025,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612756_2026,1610612756,2026,Phoenix Suns,Phoenix,Suns,PHX  ,NBA,1968,2100
1610612757_1970,1610612757,1970,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1971,1610612757,1971,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1972,1610612757,1972,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1973,1610612757,1973,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1974,1610612757,1974,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1975,1610612757,1975,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1976,1610612757,1976,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1977,1610612757,1977,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1978,1610612757,1978,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1979,1610612757,1979,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1980,1610612757,1980,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1981,1610612757,1981,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1982,1610612757,1982,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1983,1610612757,1983,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1984,1610612757,1984,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1985,1610612757,1985,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1986,1610612757,1986,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1987,1610612757,1987,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1988,1610612757,1988,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1989,1610612757,1989,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1990,1610612757,1990,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1991,1610612757,1991,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1992,1610612757,1992,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1993,1610612757,1993,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1994,1610612757,1994,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1995,1610612757,1995,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1996,1610612757,1996,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1997,1610612757,1997,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1998,1610612757,1998,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_1999,1610612757,1999,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2000,1610612757,2000,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2001,1610612757,2001,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2002,1610612757,2002,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2003,1610612757,2003,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2004,1610612757,2004,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2005,1610612757,2005,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2006,1610612757,2006,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2007,1610612757,2007,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2008,1610612757,2008,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2009,1610612757,2009,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2010,1610612757,2010,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2011,1610612757,2011,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2012,1610612757,2012,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2013,1610612757,2013,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2014,1610612757,2014,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2015,1610612757,2015,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2016,1610612757,2016,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2017,1610612757,2017,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2018,1610612757,2018,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2019,1610612757,2019,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2020,1610612757,2020,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2021,1610612757,2021,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2022,1610612757,2022,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2023,1610612757,2023,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2024,1610612757,2024,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2025,1610612757,2025,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612757_2026,1610612757,2026,Portland Trail Blazers,Portland,Trail Blazers,POR  ,NBA,1970,2100
1610612758_1949,1610612758,1949,Rochester Royals,Rochester,Royals,ROC  ,NBA,1949,1956
1610612758_1950,1610612758,1950,Rochester Royals,Rochester,Royals,ROC  ,NBA,1949,1956
1610612758_1951,1610612758,1951,Rochester Royals,Rochester,Royals,ROC  ,NBA,1949,1956
1610612758_1952,1610612758,1952,Rochester Royals,Rochester,Royals,ROC  ,NBA,1949,1956
1610612758_1953,1610612758,1953,Rochester Royals,Rochester,Royals,ROC  ,NBA,1949,1956
1610612758_1954,1610612758,1954,Rochester Royals,Rochester,Royals,ROC  ,NBA,1949,1956
1610612758_1955,1610612758,1955,Rochester Royals,Rochester,Royals,ROC  ,NBA,1949,1956
1610612758_1956,1610612758,1956,Rochester Royals,Rochester,Royals,ROC  ,NBA,1949,1956
1610612758_1957,1610612758,1957,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1958,1610612758,1958,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1959,1610612758,1959,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1960,1610612758,1960,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1961,1610612758,1961,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1962,1610612758,1962,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1963,1610612758,1963,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1964,1610612758,1964,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1965,1610612758,1965,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1966,1610612758,1966,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1967,1610612758,1967,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1968,1610612758,1968,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1969,1610612758,1969,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1970,1610612758,1970,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1971,1610612758,1971,Cincinnati Royals,Cincinnati,Royals,CIN  ,NBA,1957,1971
1610612758_1972,1610612758,1972,Kansas City-Omaha Kings,Kansas City-Omaha,Kings,KCO  ,NBA,1972,1974
1610612758_1973,1610612758,1973,Kansas City-Omaha Kings,Kansas City-Omaha,Kings,KCO  ,NBA,1972,1974
1610612758_1974,1610612758,1974,Kansas City-Omaha Kings,Kansas City-Omaha,Kings,KCO  ,NBA,1972,1974
1610612758_1975,1610612758,1975,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1976,1610612758,1976,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1977,1610612758,1977,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1978,1610612758,1978,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1979,1610612758,1979,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1980,1610612758,1980,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1981,1610612758,1981,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1982,1610612758,1982,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1983,1610612758,1983,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1984,1610612758,1984,Kansas City Kings,Kansas City,Kings,KC   ,NBA,1975,1984
1610612758_1985,1610612758,1985,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1986,1610612758,1986,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1987,1610612758,1987,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1988,1610612758,1988,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1989,1610612758,1989,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1990,1610612758,1990,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1991,1610612758,1991,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1992,1610612758,1992,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1993,1610612758,1993,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1994,1610612758,1994,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1995,1610612758,1995,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1996,1610612758,1996,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1997,1610612758,1997,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1998,1610612758,1998,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_1999,1610612758,1999,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2000,1610612758,2000,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2001,1610612758,2001,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2002,1610612758,2002,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2003,1610612758,2003,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2004,1610612758,2004,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2005,1610612758,2005,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2006,1610612758,2006,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2007,1610612758,2007,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2008,1610612758,2008,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2009,1610612758,2009,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2010,1610612758,2010,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2011,1610612758,2011,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2012,1610612758,2012,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2013,1610612758,2013,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2014,1610612758,2014,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2015,1610612758,2015,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2016,1610612758,2016,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2017,1610612758,2017,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2018,1610612758,2018,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2019,1610612758,2019,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2020,1610612758,2020,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2021,1610612758,2021,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2022,1610612758,2022,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2023,1610612758,2023,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2024,1610612758,2024,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2025,1610612758,2025,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612758_2026,1610612758,2026,Sacramento Kings,Sacramento,Kings,SAC  ,NBA,1985,2100
1610612759_1976,1610612759,1976,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1977,1610612759,1977,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1978,1610612759,1978,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1979,1610612759,1979,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1980,1610612759,1980,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1981,1610612759,1981,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1982,1610612759,1982,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1983,1610612759,1983,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1984,1610612759,1984,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1985,1610612759,1985,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1986,1610612759,1986,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1987,1610612759,1987,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1988,1610612759,1988,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1989,1610612759,1989,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1990,1610612759,1990,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1991,1610612759,1991,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1992,1610612759,1992,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1993,1610612759,1993,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1994,1610612759,1994,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1995,1610612759,1995,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1996,1610612759,1996,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1997,1610612759,1997,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1998,1610612759,1998,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_1999,1610612759,1999,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2000,1610612759,2000,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2001,1610612759,2001,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2002,1610612759,2002,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2003,1610612759,2003,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2004,1610612759,2004,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2005,1610612759,2005,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2006,1610612759,2006,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2007,1610612759,2007,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2008,1610612759,2008,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2009,1610612759,2009,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2010,1610612759,2010,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2011,1610612759,2011,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2012,1610612759,2012,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2013,1610612759,2013,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2014,1610612759,2014,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2015,1610612759,2015,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2016,1610612759,2016,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2017,1610612759,2017,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2018,1610612759,2018,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2019,1610612759,2019,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2020,1610612759,2020,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2021,1610612759,2021,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2022,1610612759,2022,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2023,1610612759,2023,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2024,1610612759,2024,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2025,1610612759,2025,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612759_2026,1610612759,2026,San Antonio Spurs,San Antonio,Spurs,SAN  ,NBA,1976,2100
1610612760_1967,1610612760,1967,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1968,1610612760,1968,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1969,1610612760,1969,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1970,1610612760,1970,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1971,1610612760,1971,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1972,1610612760,1972,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1973,1610612760,1973,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1974,1610612760,1974,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1975,1610612760,1975,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1976,1610612760,1976,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1977,1610612760,1977,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1978,1610612760,1978,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1979,1610612760,1979,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1980,1610612760,1980,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1981,1610612760,1981,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1982,1610612760,1982,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1983,1610612760,1983,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1984,1610612760,1984,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1985,1610612760,1985,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1986,1610612760,1986,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1987,1610612760,1987,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1988,1610612760,1988,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1989,1610612760,1989,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1990,1610612760,1990,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1991,1610612760,1991,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1992,1610612760,1992,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1993,1610612760,1993,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1994,1610612760,1994,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1995,1610612760,1995,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1996,1610612760,1996,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1997,1610612760,1997,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1998,1610612760,1998,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_1999,1610612760,1999,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_2000,1610612760,2000,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_2001,1610612760,2001,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_2002,1610612760,2002,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_2003,1610612760,2003,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_2004,1610612760,2004,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_2005,1610612760,2005,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_2006,1610612760,2006,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_2007,1610612760,2007,Seattle SuperSonics,Seattle,SuperSonics,SEA  ,NBA,1967,2007
1610612760_2008,1610612760,2008,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2009,1610612760,2009,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2010,1610612760,2010,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2011,1610612760,2011,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2012,1610612760,2012,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2013,1610612760,2013,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2014,1610612760,2014,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2015,1610612760,2015,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2016,1610612760,2016,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2017,1610612760,2017,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2018,1610612760,2018,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2019,1610612760,2019,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2020,1610612760,2020,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2021,1610612760,2021,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2022,1610612760,2022,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2023,1610612760,2023,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2024,1610612760,2024,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2025,1610612760,2025,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612760_2026,1610612760,2026,Oklahoma City Thunder,Oklahoma City,Thunder,OKC  ,NBA,2008,2100
1610612761_1995,1610612761,1995,Toronto Raptors,Toronto,Raptors,TOR  ,NBA,1995,2100
1610612761_1996,1610612761,1996,Toronto Raptors,Toronto,Raptors,TOR  ,NBA,1995,2100
1610612761_1997,1610612761,1997,Toronto Raptors,Toronto,Raptors,TOR  ,NBA,1995,2100
1610612761_1998,1610612761,1998,Toronto Raptors,Toronto,Raptors,TOR  ,NBA,1995,2100
